latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-12.65006,-43.90488,305.22,1.15,1.07,2023-09-09,0054,T,63,6.1NRT,293.82,6.33,N
-12.64636,-43.91116,323.3,1.15,1.07,2023-09-09,0054,T,100,6.1NRT,295.04,24.69,N
-12.97133,-47.95857,304.83,2.2,1.44,2023-09-09,0054,T,61,6.1NRT,292.67,14.84,N
-12.97194,-47.96365,303.69,2.2,1.44,2023-09-09,0054,T,52,6.1NRT,291.75,12.38,N
-12.83294,-46.9331,307.43,1.82,1.32,2023-09-09,0054,T,71,6.1NRT,294.29,15.39,N
-12.88213,-48.53901,309.36,2.44,1.51,2023-09-09,0054,T,77,6.1NRT,292.23,29.52,N
-12.88465,-48.56112,302.13,2.45,1.51,2023-09-09,0054,T,47,6.1NRT,291.91,12.74,N
-12.87373,-48.54567,304.08,2.44,1.51,2023-09-09,0054,T,31,6.1NRT,292.31,15.08,N
-12.33223,-44.68605,301.44,1.25,1.11,2023-09-09,0054,T,41,6.1NRT,291.17,6.36,N
-11.88049,-41.6131,307.54,1,1,2023-09-09,0054,T,72,6.1NRT,290.48,8.56,N
-12.42733,-47.86756,305.87,2.12,1.42,2023-09-09,0054,T,66,6.1NRT,292.48,18.72,N
-12.42663,-47.8732,304.19,2.12,1.42,2023-09-09,0054,T,59,6.1NRT,292.09,14.84,N
-12.03468,-45.85679,301.25,1.48,1.2,2023-09-09,0054,T,39,6.1NRT,290.97,9.16,N
-11.32761,-42.00518,304.36,1,1,2023-09-09,0054,T,60,6.1NRT,292.25,5.47,N
-11.32888,-42.01421,316.1,1,1,2023-09-09,0054,T,93,6.1NRT,292.55,13.84,N
-11.67417,-45.35109,306.2,1.35,1.15,2023-09-09,0054,T,67,6.1NRT,292.67,11.15,N
-11.83664,-47.1966,310.79,1.85,1.33,2023-09-09,0054,T,81,6.1NRT,294.27,22.72,N
-11.83868,-47.2132,306.21,1.85,1.33,2023-09-09,0054,T,67,6.1NRT,294.46,14.89,N
-11.65921,-46.68955,306.81,1.68,1.27,2023-09-09,0054,T,69,6.1NRT,292.83,14.75,N
-11.32994,-44.97102,303.87,1.27,1.12,2023-09-09,0054,T,32,6.1NRT,293.31,6.62,N
-11.33139,-44.98235,305.87,1.27,1.12,2023-09-09,0054,T,54,6.1NRT,294.41,8.35,N
-11.33283,-44.99361,314.18,1.27,1.12,2023-09-09,0054,T,89,6.1NRT,294.15,16.55,N
-11.50755,-46.94207,307.37,1.75,1.3,2023-09-09,0056,T,71,6.1NRT,296.16,12.67,N
-11.6067,-48.75757,302.61,2.43,1.5,2023-09-09,0056,T,50,6.1NRT,292.33,14.61,N
-10.99566,-44.6119,307.06,1.2,1.09,2023-09-09,0056,T,70,6.1NRT,290.77,10.64,N
-10.59734,-43.37913,314.43,1.05,1.02,2023-09-09,0056,T,89,6.1NRT,293.51,12.45,N
-11.20521,-48.32177,306.16,2.21,1.44,2023-09-09,0056,T,67,6.1NRT,293.93,18.29,N
-11.20609,-48.32709,308.51,2.21,1.44,2023-09-09,0056,T,74,6.1NRT,294.13,21.57,N
-10.43517,-44.51323,305.44,1.17,1.08,2023-09-09,0056,T,64,6.1NRT,294.44,6.33,N
-10.43066,-44.50952,309.18,1.17,1.08,2023-09-09,0056,T,77,6.1NRT,294.99,10.07,N
-10.43208,-44.51995,319.92,1.17,1.08,2023-09-09,0056,T,99,6.1NRT,294.99,21,N
-10.42109,-44.51086,318.73,1.17,1.08,2023-09-09,0056,T,97,6.1NRT,294.56,19.23,N
-10.42249,-44.5213,327.74,1.17,1.08,2023-09-09,0056,T,100,6.1NRT,294.94,31.17,N
-10.97333,-50.24627,301.56,3.11,1.67,2023-09-09,0056,T,17,6.1NRT,291.25,21.44,N
-9.67043,-40.58451,313.94,1.07,1.03,2023-09-09,0056,T,88,6.1NRT,294.19,11.93,N
-9.67182,-40.59411,331.91,1.07,1.03,2023-09-09,0056,T,100,6.1NRT,295.04,32.96,N
-10.64171,-48.07612,302.97,2.07,1.4,2023-09-09,0056,T,43,6.1NRT,292.88,11.37,N
-10.62931,-48.07833,303.89,2.07,1.4,2023-09-09,0056,T,57,6.1NRT,292.72,12.78,N
-9.62302,-40.58181,305.85,1.07,1.03,2023-09-09,0056,T,65,6.1NRT,294.54,5.66,N
-10.11297,-45.40998,304.47,1.3,1.13,2023-09-09,0056,T,28,6.1NRT,293.27,8.04,N
-10.1029,-45.41151,305.64,1.3,1.13,2023-09-09,0056,T,58,6.1NRT,293.68,9.1,N
-10.10444,-45.42348,305.68,1.31,1.13,2023-09-09,0056,T,65,6.1NRT,291.78,9.19,N
-10.32601,-47.44197,310.73,1.83,1.32,2023-09-09,0056,T,81,6.1NRT,293.07,23.25,N
-10.15776,-47.27917,303.32,1.77,1.3,2023-09-09,0056,T,54,6.1NRT,293.12,9.4,N
-9.57958,-43.66479,339.18,1.06,1.03,2023-09-09,0056,T,100,6.1NRT,294.1,45.01,N
-9.58088,-43.67424,319.49,1.06,1.03,2023-09-09,0056,T,99,6.1NRT,292.55,17.72,N
-9.56391,-43.68629,317.6,1.06,1.03,2023-09-09,0056,T,95,6.1NRT,294.07,15.43,N
-9.55346,-43.67809,305.47,1.06,1.03,2023-09-09,0056,T,51,6.1NRT,293.44,6.33,N
-9.55476,-43.68758,308.15,1.06,1.03,2023-09-09,0056,T,65,6.1NRT,293.44,8.19,N
-9.84516,-46.46445,314.9,1.52,1.22,2023-09-09,0056,T,90,6.1NRT,294.71,23.07,N
-9.75144,-46.24601,312.02,1.46,1.2,2023-09-09,0056,T,84,6.1NRT,291.77,18.77,N
-9.75308,-46.25892,311.5,1.47,1.2,2023-09-09,0056,T,83,6.1NRT,292.29,18.15,N
-9.74732,-46.25282,328.01,1.46,1.2,2023-09-09,0056,T,100,6.1NRT,292.73,46.56,N
-9.18176,-43.11522,303.07,1.02,1.01,2023-09-09,0056,T,47,6.1NRT,292.85,4.35,N
-9.18932,-43.16996,308.9,1.02,1.01,2023-09-09,0056,T,74,6.1NRT,293.32,8.05,N
-9.52175,-45.8004,305.82,1.36,1.15,2023-09-09,0056,T,66,6.1NRT,293.07,9.38,N
-9.73349,-47.47192,316.98,1.8,1.32,2023-09-09,0056,T,94,6.1NRT,291.59,37.24,N
-9.72427,-47.46303,304.28,1.8,1.31,2023-09-09,0056,T,59,6.1NRT,289.41,14.09,N
-9.72638,-47.47917,302.65,1.8,1.32,2023-09-09,0056,T,50,6.1NRT,288.98,11.5,N
-9.41849,-45.55284,310,1.3,1.13,2023-09-09,0056,T,79,6.1NRT,292.37,12.89,N
-9.39832,-45.55553,309.58,1.3,1.13,2023-09-09,0056,T,78,6.1NRT,291.39,13.23,N
-9.44531,-46.37761,309.56,1.48,1.2,2023-09-09,0056,T,78,6.1NRT,292.97,15.51,N
-9.44703,-46.39079,316.63,1.48,1.2,2023-09-09,0056,T,94,6.1NRT,292.85,25.76,N
-9.43757,-46.93685,318.15,1.62,1.25,2023-09-09,0056,T,96,6.1NRT,293.89,30,N
-9.42451,-46.92371,309.9,1.62,1.25,2023-09-09,0056,T,79,6.1NRT,293.68,17.69,N
-9.42641,-46.93841,308.95,1.62,1.25,2023-09-09,0056,T,76,6.1NRT,293.38,16.24,N
-8.52425,-41.90168,306.34,1.01,1,2023-09-09,0056,T,65,6.1NRT,295.45,4.77,N
-9.05768,-46.5817,303.9,1.51,1.21,2023-09-09,0056,T,58,6.1NRT,292.41,9.67,N
-8.77674,-46.09289,307.79,1.39,1.17,2023-09-09,0056,T,72,6.1NRT,294.56,10.93,N
-9.13401,-48.84866,302.49,2.26,1.46,2023-09-09,0056,T,49,6.1NRT,292.22,13.6,N
-8.76631,-46.09391,304.07,1.39,1.17,2023-09-09,0056,T,25,6.1NRT,293.59,6.99,N
-6.97625,-35.22615,325.9,2.74,1.58,2023-09-09,0056,T,100,6.1NRT,289.53,106.02,N
-6.97211,-35.23224,318.54,2.74,1.58,2023-09-09,0056,T,97,6.1NRT,288.7,73.92,N
-8.78248,-49.61833,307.22,2.57,1.54,2023-09-09,0056,T,71,6.1NRT,293.11,24.19,N
-8.78521,-49.64137,316.52,2.58,1.54,2023-09-09,0056,T,93,6.1NRT,293.18,52.77,N
-8.78962,-49.62269,316.79,2.57,1.54,2023-09-09,0056,T,94,6.1NRT,293.48,54.96,N
-8.79254,-49.64571,311.33,2.58,1.54,2023-09-09,0056,T,82,6.1NRT,293.3,37.9,N
-7.71468,-42.82629,311.66,1,1,2023-09-09,0056,T,80,6.1NRT,296.71,8.4,N
-8.14746,-46.03374,305.81,1.35,1.15,2023-09-09,0056,T,66,6.1NRT,292.13,10.05,N
-8.14908,-46.04568,315.3,1.35,1.15,2023-09-09,0056,T,91,6.1NRT,292.77,20.74,N
-7.68298,-42.79441,309.79,1,1,2023-09-09,0056,T,74,6.1NRT,296.4,6.47,N
-7.67408,-42.7957,306.31,1,1,2023-09-09,0056,T,29,6.1NRT,295.88,4.11,N
-7.67533,-42.80463,307.7,1,1,2023-09-09,0056,T,65,6.1NRT,296.36,5.04,N
-7.65826,-43.00772,308.43,1,1,2023-09-09,0056,T,70,6.1NRT,296.24,5.56,N
-7.63876,-43.07177,306.26,1,1,2023-09-09,0056,T,9,6.1NRT,296.25,3.49,N
-7.62984,-43.07303,308.76,1,1,2023-09-09,0056,T,51,6.1NRT,296.2,5,N
-8.5999,-50.52091,303.11,3.02,1.65,2023-09-09,0056,T,53,6.1NRT,290.63,23.62,N
-7.62061,-43.86882,306.85,1.04,1.02,2023-09-09,0056,T,66,6.1NRT,296.59,4.17,N
-7.78448,-45.22295,304.09,1.19,1.09,2023-09-09,0056,T,58,6.1NRT,293.58,6.09,N
-7.32945,-42.76968,311.84,1,1,2023-09-09,0056,T,79,6.1NRT,296.11,8.04,N
-7.33071,-42.77859,345.49,1,1,2023-09-09,0056,T,100,6.1NRT,297.67,50.61,N
-7.33196,-42.78751,314.77,1,1,2023-09-09,0056,T,88,6.1NRT,296.05,10.31,N
-7.50526,-44.03044,308.67,1.05,1.02,2023-09-09,0056,T,72,6.1NRT,295.66,7.31,N
-7.32181,-42.77988,312.93,1,1,2023-09-09,0056,T,83,6.1NRT,296.14,9.09,N
-8.09726,-49.30562,312.84,2.37,1.49,2023-09-09,0056,T,86,6.1NRT,292.89,38.44,N
-7.37677,-44.63773,315.89,1.1,1.05,2023-09-09,0056,T,92,6.1NRT,295.85,13.56,N
-7.37811,-44.64757,313.25,1.11,1.05,2023-09-09,0056,T,86,6.1NRT,295.91,10.93,N
-7.96311,-49.39216,305.52,2.4,1.49,2023-09-09,0056,T,65,6.1NRT,293.38,20.78,N
-7.96719,-49.39806,306.29,2.4,1.49,2023-09-09,0056,T,67,6.1NRT,293.41,21.28,N
-7.02119,-42.5416,318.8,1,1,2023-09-09,0056,T,97,6.1NRT,296.63,13.6,N
-7.35003,-44.97454,309.68,1.14,1.07,2023-09-09,0056,T,76,6.1NRT,295.05,9.37,N
-6.99922,-43.10544,309.26,1,1,2023-09-09,0056,T,69,6.1NRT,296.3,6.01,N
-7.36434,-45.75188,307.87,1.26,1.12,2023-09-09,0056,T,71,6.1NRT,294.29,8.84,N
-7.36586,-45.7631,326.11,1.26,1.12,2023-09-09,0056,T,100,6.1NRT,295.08,32.01,N
-7.0164,-43.35887,307.37,1.01,1,2023-09-09,0056,T,61,6.1NRT,297.17,4.46,N
-7.29731,-45.70375,320.14,1.25,1.11,2023-09-09,0056,T,100,6.1NRT,296.1,21.8,N
-7.2988,-45.71499,314.96,1.25,1.11,2023-09-09,0056,T,90,6.1NRT,295.65,15.64,N
-7.28744,-45.70527,360.68,1.25,1.11,2023-09-09,0056,T,100,6.1NRT,297.38,120.24,N
-7.28891,-45.71644,339.14,1.25,1.11,2023-09-09,0056,T,100,6.1NRT,296,56.5,N
-7.39897,-46.56139,310.69,1.43,1.18,2023-09-09,0056,T,81,6.1NRT,292.53,15.1,N
-7.28563,-45.70051,323.09,1.25,1.11,2023-09-09,0056,T,100,6.1NRT,294.79,26.99,N
-7.28716,-45.71165,352.3,1.25,1.11,2023-09-09,0056,T,100,6.1NRT,297.58,92.24,N
-7.40259,-46.55412,303.44,1.42,1.18,2023-09-09,0056,T,55,6.1NRT,292.63,8.14,N
-6.97013,-43.49121,309.67,1.01,1.01,2023-09-09,0056,T,71,6.1NRT,296.92,6.04,N
-7.08577,-44.39046,308.75,1.07,1.03,2023-09-09,0056,T,53,6.1NRT,296.1,6.57,N
-7.08709,-44.40003,315.81,1.07,1.03,2023-09-09,0056,T,91,6.1NRT,296.52,12.75,N
-6.83688,-42.79858,308.31,1,1,2023-09-09,0056,T,67,6.1NRT,296.41,4.9,N
-7.25939,-46.11267,308.08,1.33,1.14,2023-09-09,0056,T,72,6.1NRT,295.01,10.01,N
-7.26093,-46.12438,314,1.33,1.14,2023-09-09,0056,T,88,6.1NRT,295.39,16.46,N
-6.75503,-42.87083,307.37,1,1,2023-09-09,0056,T,67,6.1NRT,297.2,3.75,N
-6.55345,-41.51492,304.22,1.05,1.02,2023-09-09,0056,T,6,6.1NRT,293.84,3.65,N
-6.87687,-44.07659,305.53,1.04,1.02,2023-09-09,0056,T,53,6.1NRT,295.44,4.56,N
-7.11845,-45.89522,306.27,1.28,1.12,2023-09-09,0056,T,34,6.1NRT,294.99,7.03,N
-6.67103,-42.73476,307.48,1,1,2023-09-09,0056,T,72,6.1NRT,297.05,3.81,N
-6.67228,-42.74367,312.79,1,1,2023-09-09,0056,T,86,6.1NRT,297.23,7.33,N
-6.67353,-42.75257,313.29,1,1,2023-09-09,0056,T,87,6.1NRT,297.23,7.81,N
-6.67479,-42.76148,309.27,1,1,2023-09-09,0056,T,77,6.1NRT,297.23,5.06,N
-6.68729,-42.85053,312.07,1,1,2023-09-09,0056,T,84,6.1NRT,297.35,6.88,N
-7.10842,-45.89634,317.64,1.28,1.12,2023-09-09,0056,T,95,6.1NRT,294.06,19.61,N
-6.66325,-42.80857,312.11,1,1,2023-09-09,0056,T,84,6.1NRT,297.47,7.03,N
-6.6645,-42.81747,311.52,1,1,2023-09-09,0056,T,83,6.1NRT,297.36,6.58,N
-6.718,-43.26456,310.32,1,1,2023-09-09,0056,T,79,6.1NRT,297.64,5.65,N
-7.26415,-47.47482,320.17,1.65,1.26,2023-09-09,0056,T,100,6.1NRT,293.91,35.24,N
-7.26606,-47.48962,313.21,1.66,1.27,2023-09-09,0056,T,87,6.1NRT,293.57,22.66,N
-6.53581,-42.8147,309.03,1,1,2023-09-09,0056,T,76,6.1NRT,296.64,5.13,N
-6.59611,-43.44938,314.86,1.01,1,2023-09-09,0056,T,90,6.1NRT,296.49,10.78,N
-6.59737,-43.45835,307.23,1.01,1,2023-09-09,0056,T,71,6.1NRT,295.94,5.05,N
-6.58718,-43.45063,341.49,1.01,1,2023-09-09,0056,T,100,6.1NRT,296.83,43.86,N
-6.58843,-43.45959,313.2,1.01,1,2023-09-09,0056,T,87,6.1NRT,296.18,8.99,N
-6.64271,-43.84917,317.62,1.03,1.01,2023-09-09,0056,T,95,6.1NRT,295.33,14.9,N
-6.85926,-45.63663,305.67,1.23,1.1,2023-09-09,0056,T,65,6.1NRT,294.93,6.49,N
-6.67888,-44.77396,306.25,1.1,1.05,2023-09-09,0056,T,67,6.1NRT,294.99,5.69,N
-6.88806,-46.30148,304.79,1.35,1.15,2023-09-09,0056,T,62,6.1NRT,293.66,7.5,N
-6.66822,-44.76546,328.76,1.1,1.05,2023-09-09,0056,T,100,6.1NRT,295.63,29.02,N
-6.66956,-44.77527,318.95,1.1,1.05,2023-09-09,0056,T,98,6.1NRT,294.96,16.59,N
-6.46028,-43.72924,334.15,1.02,1.01,2023-09-09,0056,T,100,6.1NRT,296.73,33.25,N
-6.5088,-44.14308,307.74,1.04,1.02,2023-09-09,0056,T,72,6.1NRT,293.7,7.55,N
-6.43782,-44.03065,309.15,1.04,1.02,2023-09-09,0056,T,76,6.1NRT,293.56,8.31,N
-6.43909,-44.03982,305.82,1.04,1.02,2023-09-09,0056,T,66,6.1NRT,294.02,6.01,N
-6.39606,-44.12682,309.17,1.04,1.02,2023-09-09,0056,T,76,6.1NRT,292.88,8.96,N
-6.39734,-44.13609,312.14,1.04,1.02,2023-09-09,0056,T,84,6.1NRT,293.14,11.27,N
-6.65481,-46.01243,310.09,1.28,1.12,2023-09-09,0056,T,79,6.1NRT,295.26,11.97,N
-6.34332,-44.01214,306.56,1.03,1.02,2023-09-09,0056,T,68,6.1NRT,295.83,5.49,N
-7.16575,-50.54734,312.4,2.88,1.62,2023-09-09,0056,T,85,6.1NRT,292.23,47.9,N
-6.29923,-43.89418,305.25,1.03,1.01,2023-09-09,0056,T,64,6.1NRT,295.15,4.28,N
-6.33126,-44.12361,305.75,1.04,1.02,2023-09-09,0056,T,12,6.1NRT,295.04,5.14,N
-6.59386,-46.0157,305.36,1.28,1.12,2023-09-09,0056,T,64,6.1NRT,294.41,6.55,N
-6.3222,-44.12492,305.51,1.04,1.02,2023-09-09,0056,T,42,6.1NRT,294.8,5.34,N
-6.23567,-43.63529,318.2,1.01,1.01,2023-09-09,0056,T,96,6.1NRT,294.69,14.66,N
-6.43964,-45.1102,303.85,1.14,1.06,2023-09-09,0056,T,57,6.1NRT,292.71,5.43,N
-7.16328,-50.55446,309.47,2.88,1.62,2023-09-09,0056,T,77,6.1NRT,292.05,39.1,N
-6.2537,-44.09685,304.97,1.04,1.02,2023-09-09,0056,T,34,6.1NRT,294.93,4.45,N
-6.24465,-44.09814,305.13,1.04,1.02,2023-09-09,0056,T,9,6.1NRT,294.25,4.6,N
-6.24591,-44.10737,317.53,1.04,1.02,2023-09-09,0056,T,95,6.1NRT,294.7,14.36,N
-6.27199,-44.69641,305.75,1.09,1.04,2023-09-09,0056,T,66,6.1NRT,293.05,6.9,N
-6.11825,-44.71035,323.25,1.09,1.04,2023-09-09,0056,T,100,6.1NRT,295.08,21.73,N
-6.11959,-44.72002,313.71,1.09,1.04,2023-09-09,0056,T,88,6.1NRT,294.48,12.07,N
-6.13168,-44.80732,305.21,1.1,1.04,2023-09-09,0056,T,63,6.1NRT,293.46,6.06,N
-6.11034,-44.72128,321.11,1.09,1.04,2023-09-09,0056,T,100,6.1NRT,295.6,19.22,N
-6.13193,-44.94693,312.04,1.11,1.05,2023-09-09,0056,T,84,6.1NRT,294.15,11.87,N
-6.09185,-44.72393,322.99,1.09,1.04,2023-09-09,0056,T,100,6.1NRT,295.84,21.47,N
-6.08261,-44.72529,323.25,1.09,1.04,2023-09-09,0056,T,100,6.1NRT,294.33,21.98,N
-6.06153,-44.63995,314.02,1.08,1.04,2023-09-09,0056,T,88,6.1NRT,294.19,12.59,N
-6.06285,-44.64959,310.74,1.08,1.04,2023-09-09,0056,T,81,6.1NRT,293.61,9.96,N
-5.93333,-44.30828,305,1.05,1.02,2023-09-09,0056,T,63,6.1NRT,294.7,5.03,N
-5.93461,-44.31758,315.27,1.05,1.02,2023-09-09,0056,T,91,6.1NRT,295.01,12.82,N
-5.92552,-44.31886,315.21,1.05,1.02,2023-09-09,0056,T,91,6.1NRT,295.34,12.59,N
-5.91679,-44.45,309.03,1.06,1.03,2023-09-09,0056,T,76,6.1NRT,293.77,8.83,N
-5.66318,-43.81752,307.75,1.02,1.01,2023-09-09,0056,T,68,6.1NRT,291.29,7.04,N
-5.66443,-43.82655,306.97,1.02,1.01,2023-09-09,0056,T,49,6.1NRT,292.46,7.11,N
-5.62237,-43.85678,311.6,1.02,1.01,2023-09-09,0056,T,75,6.1NRT,290.63,10.19,N
-5.6134,-43.85807,310.6,1.02,1.01,2023-09-09,0056,T,62,6.1NRT,292.46,9.46,N
-5.68715,-44.38941,304.52,1.05,1.02,2023-09-09,0056,T,60,6.1NRT,294.32,5.12,N
-6.58182,-51.10329,303.17,3.13,1.68,2023-09-09,0056,T,54,6.1NRT,291.81,19.6,N
-5.7395,-44.83696,305.88,1.09,1.04,2023-09-09,0056,T,66,6.1NRT,294.98,6.74,N
-5.64599,-45.28578,322.58,1.14,1.06,2023-09-09,0056,T,100,6.1NRT,294.33,23.37,N
-5.37045,-43.56628,311.09,1.01,1,2023-09-09,0056,T,63,6.1NRT,286.8,10.57,N
-5.33104,-45.00412,324.38,1.1,1.05,2023-09-09,0056,T,100,6.1NRT,295.75,23.61,N
-5.33241,-45.014,305.85,1.1,1.05,2023-09-09,0056,T,66,6.1NRT,294.31,5.59,N
-5.48092,-46.16154,319.4,1.27,1.12,2023-09-09,0056,T,98,6.1NRT,295.99,22.14,N
-5.48247,-46.17285,308.13,1.27,1.12,2023-09-09,0056,T,73,6.1NRT,294.94,9.25,N
-5.02753,-43.81263,308.81,1.01,1,2023-09-09,0056,T,36,6.1NRT,289.92,7.52,N
-5.02878,-43.82159,335.94,1.01,1.01,2023-09-09,0056,T,100,6.1NRT,291.31,36.54,N
-5.01984,-43.82286,326.7,1.01,1.01,2023-09-09,0056,T,100,6.1NRT,291.25,24.56,N
-5.25793,-45.56164,311.79,1.17,1.07,2023-09-09,0056,T,83,6.1NRT,294.78,12.16,N
-5.04865,-44.23102,307.17,1.03,1.01,2023-09-09,0056,T,71,6.1NRT,293.98,6.3,N
-5.03962,-44.23226,336.22,1.03,1.01,2023-09-09,0056,T,100,6.1NRT,293,37.56,N
-5.0409,-44.24142,304.02,1.03,1.01,2023-09-09,0056,T,47,6.1NRT,292.51,4.23,N
-5.35184,-46.71397,313.74,1.37,1.16,2023-09-09,0056,T,88,6.1NRT,294.63,18.41,N
-5.1241,-46.16631,304.89,1.25,1.11,2023-09-09,0056,T,62,6.1NRT,293.48,7.08,N
-5.9293,-53.38697,306.67,4.64,1.97,2023-09-09,0056,T,69,6.1NRT,291.96,61.01,N
-4.85504,-45.3014,314.19,1.12,1.06,2023-09-09,0056,T,89,6.1NRT,291.24,14.87,N
-4.8564,-45.31135,307.89,1.12,1.06,2023-09-09,0056,T,69,6.1NRT,290.59,9.41,N
-5.92899,-53.39436,305.53,4.64,1.97,2023-09-09,0056,T,65,6.1NRT,291.86,54.84,N
-5.40066,-49.73008,304.91,2.32,1.47,2023-09-09,0056,T,62,6.1NRT,292.98,17.16,N
-5.40339,-49.75072,306.97,2.33,1.48,2023-09-09,0056,T,70,6.1NRT,292.85,21.56,N
-5.81383,-53.3263,313.6,4.57,1.96,2023-09-09,0056,T,87,6.1NRT,292.32,100.68,N
-5.81884,-53.3671,312.29,4.61,1.97,2023-09-09,0056,T,84,6.1NRT,291.98,93.06,N
-5.53292,-51.1947,302.71,3.06,1.66,2023-09-09,0056,T,50,6.1NRT,291.71,19.07,N
-5.53261,-51.20017,302.08,3.06,1.66,2023-09-09,0056,T,45,6.1NRT,291.66,17.63,N
-5.81242,-53.33173,318.38,4.57,1.96,2023-09-09,0056,T,97,6.1NRT,292.36,138.87,N
-5.8177,-53.37249,306.9,4.61,1.97,2023-09-09,0056,T,70,6.1NRT,291.73,59.83,N
-4.01725,-41.16902,306.8,1.14,1.07,2023-09-09,0056,T,69,6.1NRT,296.33,5.25,N
-4.70376,-46.14702,308.14,1.24,1.11,2023-09-09,0056,T,74,6.1NRT,293.51,10.06,N
-3.9754,-41.18132,311.08,1.14,1.07,2023-09-09,0056,T,82,6.1NRT,296.23,8.76,N
-3.98248,-41.23129,307.21,1.14,1.06,2023-09-09,0056,T,56,6.1NRT,296.24,5.37,N
-3.97303,-41.23263,307.93,1.14,1.06,2023-09-09,0056,T,72,6.1NRT,295.88,6,N
-4.61251,-46.30111,318.78,1.26,1.12,2023-09-09,0056,T,97,6.1NRT,293.52,21.91,N
-4.61401,-46.31232,313.87,1.26,1.12,2023-09-09,0056,T,88,6.1NRT,293.13,15.9,N
-4.81515,-47.8329,309.9,1.62,1.25,2023-09-09,0056,T,79,6.1NRT,292.78,16.35,N
-4.61085,-46.29625,303.65,1.26,1.11,2023-09-09,0056,T,55,6.1NRT,293.22,6.46,N
-4.61242,-46.30745,322.79,1.26,1.12,2023-09-09,0056,T,100,6.1NRT,293.77,27.79,N
-4.60093,-46.29753,328.43,1.26,1.11,2023-09-09,0056,T,100,6.1NRT,293.61,36.4,N
-4.60249,-46.30873,332.66,1.26,1.12,2023-09-09,0056,T,100,6.1NRT,293.8,44.19,N
-4.81496,-47.83918,308.3,1.62,1.25,2023-09-09,0056,T,74,6.1NRT,292.65,14.93,N
-4.49536,-45.89299,304.34,1.19,1.09,2023-09-09,0056,T,60,6.1NRT,294.11,5.55,N
-4.47746,-45.90603,343.41,1.19,1.09,2023-09-09,0056,T,100,6.1NRT,296,61.08,N
-4.4789,-45.91668,313.48,1.19,1.09,2023-09-09,0056,T,87,6.1NRT,294.73,12.72,N
-4.46781,-45.90738,308.32,1.19,1.09,2023-09-09,0056,T,74,6.1NRT,294.23,8.61,N
-4.43063,-46.09204,308.32,1.22,1.1,2023-09-09,0056,T,74,6.1NRT,293.56,9.59,N
-4.53423,-47.29502,306.86,1.46,1.19,2023-09-09,0056,T,69,6.1NRT,293.97,10.24,N
-4.63011,-47.99516,311.33,1.65,1.26,2023-09-09,0056,T,82,6.1NRT,292.95,19.83,N
-4.34757,-46.83274,304.9,1.35,1.15,2023-09-09,0056,T,62,6.1NRT,293.45,7.16,N
-4.34921,-46.84486,304.21,1.35,1.15,2023-09-09,0056,T,59,6.1NRT,292.83,6.6,N
-4.45637,-48.15061,308.94,1.68,1.28,2023-09-09,0056,T,76,6.1NRT,293.31,16.73,N
-4.25527,-48.18991,302.1,1.68,1.28,2023-09-09,0056,T,32,6.1NRT,291.75,8.67,N
-3.44377,-43.29014,312.51,1,1,2023-09-09,0056,T,85,6.1NRT,294.76,9.22,N
-4.04404,-48.06675,329.39,1.64,1.26,2023-09-09,0056,T,100,6.1NRT,293.85,54.31,N
-4.04599,-48.08136,306.39,1.64,1.26,2023-09-09,0056,T,65,6.1NRT,292.72,10.7,N
-4.03284,-48.06822,308.46,1.64,1.26,2023-09-09,0056,T,75,6.1NRT,293.08,13.85,N
-4.03312,-48.0741,309.37,1.64,1.26,2023-09-09,0056,T,55,6.1NRT,293.05,14.07,N
-3.15294,-43.25028,323.67,1,1,2023-09-09,0056,T,100,6.1NRT,293.61,19.65,N
-3.14403,-43.25156,312.22,1,1,2023-09-09,0056,T,84,6.1NRT,293.21,9.14,N
-3.58591,-49.53272,302.72,2.09,1.41,2023-09-09,0058,T,51,6.1NRT,289.88,10.87,N
-3.58439,-49.53942,302.26,2.09,1.41,2023-09-09,0058,T,48,6.1NRT,289.66,10.37,N
-3.57136,-50.11631,303.7,2.33,1.48,2023-09-09,0058,T,57,6.1NRT,291.65,13.49,N
-3.2934,-48.79762,303.49,1.81,1.32,2023-09-09,0058,T,55,6.1NRT,291.34,9.46,N
-3.23659,-48.93299,303.57,1.85,1.33,2023-09-09,0058,T,56,6.1NRT,292.29,8.85,N
-3.14901,-48.73268,309.36,1.78,1.31,2023-09-09,0058,T,71,6.1NRT,290.77,18.96,N
-3.48434,-51.20652,306.25,2.84,1.61,2023-09-09,0058,T,67,6.1NRT,291.61,25.3,N
-3.42292,-51.99132,306.34,3.28,1.71,2023-09-09,0058,T,68,6.1NRT,292.45,28.96,N
-3.42681,-52.02009,305.83,3.3,1.72,2023-09-09,0058,T,66,6.1NRT,292.07,28.11,N
-2.8078,-47.58309,328.28,1.45,1.19,2023-09-09,0058,T,100,6.1NRT,291.01,43.42,N
-3.15505,-51.14871,302.98,2.78,1.59,2023-09-09,0058,T,53,6.1NRT,291.98,14.53,N
-2.9828,-51.54375,302.56,2.97,1.64,2023-09-09,0058,T,50,6.1NRT,292.43,15.48,N
-2.84193,-51.84819,304.94,3.13,1.68,2023-09-09,0058,T,62,6.1NRT,293.29,21.96,N
